timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration
2024-06-03T00:00:12.688781Z,10.0.0.12,10.0.0.68,47849,5432,TCP,1,51,0.173252
2024-06-03T00:00:13.539165Z,10.0.0.12,10.0.1.81,44155,5432,UDP,2,165,0.073942
2024-06-03T00:00:13.551530Z,10.0.0.11,10.0.1.60,62545,13632,TCP,2,134,0.172717
2024-06-03T00:00:13.629697Z,10.0.0.11,10.0.1.68,53209,36522,UDP,1,77,0.034582
2024-06-03T00:00:13.745500Z,10.0.0.10,10.0.0.39,0,0,ICMP,1,62,0.107366
2024-06-03T00:00:14.184360Z,10.0.0.10,10.0.0.51,2135,53,TCP,2,131,0.018958
2024-06-03T00:00:14.992671Z,10.0.0.10,10.0.0.5,49231,28735,TCP,2,157,0.005071
2024-06-03T00:00:15.448581Z,10.0.0.11,10.0.0.31,55460,53,TCP,2,199,0.069777
2024-06-03T00:00:15.608506Z,10.0.0.11,10.0.1.37,51836,5900,TCP,2,126,0.008795
2024-06-03T00:00:15.807985Z,10.0.0.10,10.0.1.59,28978,111,TCP,1,80,0.001609
2024-06-03T00:00:16.287935Z,10.0.0.10,10.0.0.70,16798,58469,TCP,1,75,0.001022
2024-06-03T00:00:16.843233Z,10.0.0.12,10.0.1.67,51360,63101,TCP,1,47,0.062157
2024-06-03T00:00:16.970185Z,10.0.0.10,10.0.1.24,43867,5900,TCP,2,93,0.010016
2024-06-03T00:00:16.996047Z,10.0.0.10,10.0.1.76,33136,3389,TCP,2,103,0.017779
2024-06-03T00:00:17.268697Z,10.0.0.11,10.0.0.99,61856,9232,UDP,2,162,0.009592
2024-06-03T00:00:17.320561Z,10.0.0.10,10.0.1.32,53029,23,TCP,1,44,0.009612
2024-06-03T00:00:17.354379Z,10.0.0.11,10.0.1.45,61655,28647,TCP,2,104,0.074626
2024-06-03T00:00:17.432570Z,10.0.0.10,10.0.1.39,10477,1433,TCP,1,64,0.03374
2024-06-03T00:00:17.620521Z,10.0.0.11,10.0.0.18,46820,3127,TCP,2,98,0.173496
2024-06-03T00:00:17.756798Z,10.0.0.11,10.0.0.40,8463,61040,TCP,1,59,0.137732
2024-06-03T00:00:17.863178Z,10.0.0.12,10.0.1.20,7792,23,TCP,1,78,0.002022
2024-06-03T00:00:18.143769Z,10.0.0.11,10.0.0.25,13626,3306,TCP,1,85,0.109471
2024-06-03T00:00:18.246713Z,10.0.0.11,10.0.0.74,61596,33156,TCP,2,155,0.001839
2024-06-03T00:00:18.264946Z,10.0.0.12,10.0.1.65,3850,2979,TCP,2,194,0.001024
2024-06-03T00:00:18.501425Z,10.0.0.12,10.0.0.83,48448,8443,TCP,2,122,0.001505
2024-06-03T00:00:18.961507Z,10.0.0.12,10.0.0.57,51586,23,TCP,2,123,0.005997
2024-06-03T00:00:19.026485Z,10.0.0.12,10.0.0.70,26806,14364,TCP,2,94,0.007275
2024-06-03T00:00:19.058116Z,10.0.0.10,10.0.1.13,27175,1521,UDP,1,59,0.062402
2024-06-03T00:00:19.618846Z,10.0.0.12,10.0.1.65,14003,22,TCP,1,45,0.024067
2024-06-03T00:00:20.570104Z,10.0.0.10,10.0.0.20,2984,111,TCP,1,41,0.028828
2024-06-03T00:00:21.367559Z,10.0.0.10,10.0.0.29,58477,8443,TCP,2,120,0.114842
2024-06-03T00:00:21.805285Z,10.0.0.11,10.0.0.96,60549,28524,TCP,2,130,0.060553
2024-06-03T00:00:21.920422Z,10.0.0.10,10.0.0.60,37913,25,TCP,1,82,0.01901
2024-06-03T00:00:21.998623Z,10.0.0.11,10.0.1.49,24155,1521,TCP,2,102,0.021279
2024-06-03T00:00:22.349918Z,10.0.0.10,10.0.0.59,52114,36478,TCP,2,96,0.135592
2024-06-03T00:00:22.820705Z,10.0.0.11,10.0.0.47,4310,161,TCP,1,90,0.168917
2024-06-03T00:00:22.975425Z,10.0.0.10,10.0.1.30,8763,26581,TCP,2,96,0.016227
2024-06-03T00:00:23.369187Z,10.0.0.10,10.0.0.55,4119,39371,TCP,2,104,0.00686
2024-06-03T00:00:23.428091Z,10.0.0.10,10.0.1.21,38881,36045,TCP,1,61,0.006157
2024-06-03T00:00:23.445246Z,10.0.0.10,10.0.1.48,2496,143,TCP,2,88,0.087373
2024-06-03T00:00:23.754049Z,10.0.0.10,10.0.0.94,0,0,ICMP,2,141,0.033266
2024-06-03T00:00:23.761495Z,10.0.0.11,10.0.1.15,53822,21,UDP,2,118,0.02049
2024-06-03T00:00:23.899830Z,10.0.0.11,10.0.1.79,25361,28007,TCP,1,64,0.023425
2024-06-03T00:00:24.075038Z,10.0.0.10,10.0.0.94,1771,3306,TCP,1,83,0.127909
2024-06-03T00:00:24.078360Z,10.0.0.10,10.0.1.7,5374,49114,TCP,2,110,0.001748
2024-06-03T00:00:24.490161Z,10.0.0.10,10.0.0.13,50708,17608,TCP,2,124,0.00577
2024-06-03T00:00:24.846981Z,10.0.0.12,10.0.1.11,6815,110,TCP,2,132,0.004848
2024-06-03T00:00:25.193429Z,10.0.0.12,10.0.1.44,25050,31426,TCP,2,97,0.162292
2024-06-03T00:00:25.267981Z,10.0.0.11,10.0.0.30,30822,10272,TCP,2,96,0.088669
2024-06-03T00:00:25.974260Z,10.0.0.10,10.0.1.56,55376,445,TCP,2,126,0.00316
2024-06-03T00:00:26.156448Z,10.0.0.11,10.0.0.22,0,0,ICMP,1,66,0.125713
2024-06-03T00:00:26.168771Z,10.0.0.11,10.0.0.94,39756,46303,TCP,2,109,0.040213
2024-06-03T00:00:26.371744Z,10.0.0.11,10.0.1.23,13585,62343,UDP,1,80,0.007883
2024-06-03T00:00:26.620329Z,10.0.0.10,10.0.1.26,57170,36446,TCP,1,77,0.003655
2024-06-03T00:00:26.872654Z,10.0.0.11,10.0.1.30,29033,61896,TCP,2,90,0.003585
2024-06-03T00:00:26.978394Z,10.0.0.12,10.0.1.19,49953,135,TCP,1,55,0.02489
2024-06-03T00:00:27.179547Z,10.0.0.12,10.0.1.78,37711,27017,TCP,2,131,0.003527
2024-06-03T00:00:27.203132Z,10.0.0.10,10.0.1.4,48195,57316,UDP,2,131,0.004177
2024-06-03T00:00:27.265950Z,10.0.0.12,10.0.0.27,58168,80,TCP,1,47,0.115064
2024-06-03T00:00:28.138930Z,10.0.0.11,10.0.0.72,39801,8443,UDP,1,67,0.003316
2024-06-03T00:00:28.155042Z,10.0.0.10,10.0.1.15,2608,993,TCP,2,106,0.035919
2024-06-03T00:00:28.505284Z,10.0.0.10,10.0.1.5,53445,64487,TCP,1,80,0.04959
2024-06-03T00:00:28.516313Z,10.0.0.12,10.0.0.58,20560,1433,UDP,2,118,0.00497
2024-06-03T00:00:28.705282Z,10.0.0.12,10.0.1.82,29205,31768,TCP,2,90,0.001365
2024-06-03T00:00:28.754857Z,10.0.0.11,10.0.1.47,29721,38482,TCP,1,44,0.022288
2024-06-03T00:00:28.816527Z,10.0.0.11,10.0.1.22,2253,3306,TCP,2,141,0.002329
2024-06-03T00:00:29.268007Z,10.0.0.10,10.0.1.68,30398,995,TCP,1,51,0.031743
2024-06-03T00:00:29.375558Z,10.0.0.11,10.0.0.5,29850,39747,TCP,1,59,0.005491
2024-06-03T00:00:29.820491Z,10.0.0.10,10.0.1.37,55938,51790,TCP,2,146,0.009857
2024-06-03T00:00:29.880824Z,10.0.0.12,10.0.0.96,51775,22,TCP,1,41,0.005599
2024-06-03T00:00:30.479783Z,10.0.0.11,10.0.1.21,48691,40715,TCP,1,93,0.003418
2024-06-03T00:00:30.907761Z,10.0.0.12,10.0.0.74,17759,23,TCP,2,92,0.185267
2024-06-03T00:00:31.334592Z,10.0.0.11,10.0.1.29,59444,52561,TCP,1,72,0.007707
2024-06-03T00:00:31.373123Z,10.0.0.11,10.0.0.90,21189,30010,TCP,2,94,0.001055
2024-06-03T00:00:31.470737Z,10.0.0.11,10.0.1.3,41427,445,TCP,2,82,0.010674
2024-06-03T00:00:31.736617Z,10.0.0.12,10.0.1.82,53499,5900,TCP,1,70,0.101205
2024-06-03T00:00:31.920852Z,10.0.0.11,10.0.1.57,8804,3389,TCP,2,135,0.006127
2024-06-03T00:00:33.239266Z,10.0.0.12,10.0.0.33,6912,43375,TCP,2,199,0.092465
2024-06-03T00:00:33.428887Z,10.0.0.10,10.0.1.31,29123,33559,TCP,2,184,0.004024
2024-06-03T00:00:34.032425Z,10.0.0.12,10.0.0.24,0,0,ICMP,1,61,0.141063
2024-06-03T00:00:35.365115Z,10.0.0.12,10.0.1.55,38025,161,TCP,2,87,0.003152
2024-06-03T00:00:35.567766Z,10.0.0.11,10.0.1.18,58341,6379,TCP,2,147,0.0593
2024-06-03T00:00:35.679925Z,10.0.0.10,10.0.1.7,0,0,ICMP,2,121,0.003323
2024-06-03T00:00:36.000403Z,10.0.0.11,10.0.0.9,7544,10950,TCP,1,45,0.09643
2024-06-03T00:00:36.398762Z,10.0.0.12,10.0.1.4,64237,8592,TCP,1,95,0.132197
2024-06-03T00:00:36.661670Z,10.0.0.11,10.0.1.39,26308,37715,TCP,2,126,0.010076
2024-06-03T00:00:37.062630Z,10.0.0.12,10.0.1.7,49899,42209,TCP,1,50,0.005867
2024-06-03T00:00:37.099295Z,10.0.0.10,10.0.1.92,0,0,ICMP,1,60,0.080924
2024-06-03T00:00:37.104678Z,10.0.0.10,10.0.1.26,57649,28956,TCP,2,197,0.141304
2024-06-03T00:00:37.106854Z,10.0.0.10,10.0.1.39,25305,52325,TCP,1,55,0.001694
2024-06-03T00:00:37.108306Z,10.0.0.12,10.0.1.6,41151,19205,TCP,1,52,0.002978
2024-06-03T00:00:38.179187Z,10.0.0.10,10.0.1.63,54670,31419,TCP,1,82,0.010563
2024-06-03T00:00:38.234401Z,10.0.0.11,10.0.0.71,21685,56988,TCP,2,172,0.010357
2024-06-03T00:00:38.283226Z,10.0.0.11,10.0.1.94,9349,1433,TCP,1,80,0.006011
2024-06-03T00:00:38.470312Z,10.0.0.10,10.0.1.5,54685,1433,UDP,1,43,0.002541
2024-06-03T00:00:38.503671Z,10.0.0.10,10.0.1.89,56423,23,TCP,2,136,0.009686
2024-06-03T00:00:38.750344Z,10.0.0.12,10.0.1.45,0,0,ICMP,1,60,0.002162
2024-06-03T00:00:38.825830Z,10.0.0.12,10.0.1.64,54845,5432,TCP,2,139,0.037988
2024-06-03T00:00:39.305195Z,10.0.0.11,10.0.1.98,37790,917,TCP,1,49,0.004604
2024-06-03T00:00:39.639274Z,10.0.0.10,10.0.0.37,4699,63191,TCP,1,62,0.039093
2024-06-03T00:00:39.676319Z,10.0.0.10,10.0.0.40,15279,53,TCP,1,59,0.00331
2024-06-03T00:00:39.726893Z,10.0.0.10,10.0.0.37,18117,49019,TCP,1,55,0.016843
2024-06-03T00:00:39.748263Z,10.0.0.10,10.0.1.84,14103,54404,TCP,2,184,0.002037
2024-06-03T00:00:40.252269Z,10.0.0.10,10.0.1.58,51900,27017,TCP,1,85,0.003074
2024-06-03T00:00:40.395493Z,10.0.0.11,10.0.0.32,47806,28325,TCP,1,99,0.093201
2024-06-03T00:00:40.660538Z,10.0.0.11,10.0.0.16,29681,53,TCP,2,100,0.065034
2024-06-03T00:00:41.164350Z,10.0.0.12,10.0.1.57,39894,56435,TCP,1,76,0.021015
2024-06-03T00:00:41.695698Z,10.0.0.10,10.0.1.58,58565,21,TCP,2,92,0.008619
2024-06-03T00:00:42.055783Z,10.0.0.11,10.0.0.38,48963,23,TCP,1,95,0.08839
2024-06-03T00:00:42.147423Z,10.0.0.10,10.0.0.47,8174,49148,TCP,1,89,0.011486
2024-06-03T00:00:42.180009Z,10.0.0.11,10.0.0.48,26966,46187,TCP,1,53,0.029869
2024-06-03T00:00:42.326952Z,10.0.0.10,10.0.1.93,9520,8443,TCP,1,62,0.006851
2024-06-03T00:00:42.491218Z,10.0.0.12,10.0.1.47,6984,27017,TCP,2,121,0.005592
2024-06-03T00:00:42.704876Z,10.0.0.10,10.0.1.80,31931,8443,TCP,2,199,0.157002
2024-06-03T00:00:42.785396Z,10.0.0.10,10.0.1.62,11054,27017,TCP,1,49,0.005584
2024-06-03T00:00:42.797774Z,10.0.0.12,10.0.0.69,6986,19270,UDP,2,104,0.001443
2024-06-03T00:00:42.859666Z,10.0.0.12,10.0.0.72,57540,3306,TCP,2,181,0.005498
2024-06-03T00:00:43.195239Z,10.0.0.12,10.0.1.67,35657,57533,TCP,2,114,0.083605
2024-06-03T00:00:43.763858Z,10.0.0.11,10.0.0.40,43362,8443,TCP,1,69,0.003289
2024-06-03T00:00:43.781890Z,10.0.0.12,10.0.0.64,3213,8443,TCP,2,82,0.033078
2024-06-03T00:00:44.039178Z,10.0.0.12,10.0.0.33,26440,8080,TCP,1,43,0.009686
2024-06-03T00:00:45.044582Z,10.0.0.10,10.0.0.58,0,0,ICMP,2,155,0.06647
2024-06-03T00:00:46.036754Z,10.0.0.10,10.0.1.51,8293,49104,TCP,1,56,0.0557
2024-06-03T00:00:47.312232Z,10.0.0.12,10.0.0.1,26427,8262,UDP,1,81,0.031342
2024-06-03T00:00:47.356843Z,10.0.0.10,10.0.1.82,58752,52975,TCP,2,194,0.153986
2024-06-03T00:00:47.359834Z,10.0.0.10,10.0.1.53,64590,3306,TCP,1,83,0.005034
2024-06-03T00:00:47.378729Z,10.0.0.12,10.0.1.38,43894,49160,TCP,1,96,0.001646
2024-06-03T00:00:47.896868Z,10.0.0.12,10.0.0.74,64838,8443,TCP,1,55,0.014929
2024-06-03T00:00:47.931605Z,10.0.0.12,10.0.0.76,61287,17294,TCP,2,165,0.025058
2024-06-03T00:00:48.063633Z,10.0.0.10,10.0.1.81,33236,38693,TCP,2,120,0.006474
2024-06-03T00:00:48.606072Z,10.0.0.11,10.0.0.43,52761,38252,TCP,2,146,0.024472
2024-06-03T00:00:48.624320Z,10.0.0.11,10.0.0.68,34824,22,TCP,2,91,0.001148
2024-06-03T00:00:48.758326Z,10.0.0.12,10.0.0.49,34321,42832,TCP,1,65,0.094036
2024-06-03T00:00:48.797429Z,10.0.0.12,10.0.0.65,30079,5432,TCP,2,112,0.047476
2024-06-03T00:00:50.277287Z,10.0.0.12,10.0.0.32,0,0,ICMP,2,126,0.187957
2024-06-03T00:00:51.212297Z,10.0.0.10,10.0.1.66,10117,5900,TCP,2,92,0.001005
2024-06-03T00:00:51.279215Z,10.0.0.10,10.0.1.95,60270,38155,UDP,2,103,0.105367
2024-06-03T00:00:51.327715Z,10.0.0.10,10.0.1.91,2526,3799,TCP,1,43,0.037517
2024-06-03T00:00:51.991852Z,10.0.0.12,10.0.1.23,51442,3306,TCP,2,101,0.089129
2024-06-03T00:00:52.311559Z,10.0.0.12,10.0.0.53,59869,139,TCP,1,100,0.013985
2024-06-03T00:00:52.533931Z,10.0.0.10,10.0.1.87,45325,8443,TCP,1,68,0.006354
2024-06-03T00:00:53.268275Z,10.0.0.10,10.0.1.26,39556,665,TCP,2,150,0.007605
2024-06-03T00:00:53.509121Z,10.0.0.10,10.0.0.14,22656,41316,TCP,2,181,0.016579
2024-06-03T00:00:54.054829Z,10.0.0.11,10.0.0.92,56871,37533,TCP,2,119,0.037137
2024-06-03T00:00:54.192765Z,10.0.0.12,10.0.0.13,46110,135,TCP,1,75,0.002444
2024-06-03T00:00:54.977855Z,10.0.0.12,10.0.0.86,24301,20773,TCP,1,65,0.03445
2024-06-03T00:00:55.066354Z,10.0.0.10,10.0.1.79,41723,1521,TCP,2,197,0.02642
2024-06-03T00:00:55.295086Z,10.0.0.11,10.0.0.40,64720,51650,TCP,1,57,0.13946
2024-06-03T00:00:55.351221Z,10.0.0.10,10.0.0.99,26538,53649,TCP,2,120,0.106739
2024-06-03T00:00:55.605075Z,10.0.0.10,10.0.1.50,54027,25,UDP,2,120,0.002936
2024-06-03T00:00:56.227038Z,10.0.0.12,10.0.0.26,19256,139,TCP,2,136,0.023762
2024-06-03T00:00:56.551762Z,10.0.0.12,10.0.0.39,30422,139,TCP,1,49,0.038886
2024-06-03T00:00:56.715672Z,10.0.0.10,10.0.0.54,41874,9402,TCP,2,106,0.003847
2024-06-03T00:00:56.718506Z,10.0.0.11,10.0.0.26,40303,8080,TCP,1,58,0.008493
2024-06-03T00:00:57.047759Z,10.0.0.11,10.0.0.92,43418,80,TCP,2,145,0.036046
2024-06-03T00:00:57.351478Z,10.0.0.12,10.0.0.99,1210,135,TCP,2,102,0.007398
2024-06-03T00:00:57.374157Z,10.0.0.11,10.0.1.73,18884,9502,TCP,1,69,0.171173
2024-06-03T00:00:57.568523Z,10.0.0.12,10.0.1.49,23231,80,TCP,1,67,0.003993
2024-06-03T00:00:58.677733Z,10.0.0.12,10.0.0.20,30773,25,TCP,2,86,0.025795
2024-06-03T00:00:59.133552Z,10.0.0.10,10.0.1.36,34742,65332,TCP,2,96,0.035034
2024-06-03T00:00:59.472802Z,10.0.0.12,10.0.0.34,53892,57208,UDP,2,91,0.004458
2024-06-03T00:01:00.304341Z,10.0.0.10,10.0.0.93,34613,6379,UDP,1,68,0.021347
2024-06-03T00:01:00.830355Z,10.0.0.12,10.0.1.53,0,0,ICMP,2,155,0.061136
2024-06-03T00:01:00.906404Z,10.0.0.12,10.0.1.82,4887,22,TCP,2,113,0.007357
2024-06-03T00:01:01.554897Z,10.0.0.11,10.0.0.94,34504,47415,TCP,1,77,0.016902
2024-06-03T00:01:02.389818Z,10.0.0.11,10.0.0.77,52191,29461,TCP,1,56,0.003714
2024-06-03T00:01:02.760773Z,10.0.0.10,10.0.0.79,56024,5900,TCP,1,49,0.006131
2024-06-03T00:01:02.855263Z,10.0.0.12,10.0.0.40,32177,43921,TCP,2,119,0.01298
2024-06-03T00:01:03.531861Z,10.0.0.10,10.0.0.12,54150,25217,UDP,2,98,0.136448
2024-06-03T00:01:04.158917Z,10.0.0.11,10.0.1.5,52347,19497,TCP,2,115,0.011794
2024-06-03T00:01:04.337799Z,10.0.0.10,10.0.0.18,25844,29083,TCP,2,168,0.018686
2024-06-03T00:01:04.357979Z,10.0.0.10,10.0.1.62,51969,6379,TCP,1,56,0.02878
2024-06-03T00:01:04.378997Z,10.0.0.11,10.0.0.58,8528,143,TCP,1,92,0.031867
2024-06-03T00:01:05.190040Z,10.0.0.12,10.0.1.31,24802,19493,TCP,1,52,0.012377
2024-06-03T00:01:06.334774Z,10.0.0.12,10.0.1.36,9456,23443,TCP,1,62,0.005401
2024-06-03T00:01:06.400826Z,10.0.0.10,10.0.1.2,60415,27017,TCP,2,150,0.001369
2024-06-03T00:01:06.828275Z,10.0.0.11,10.0.1.81,56522,46352,TCP,2,136,0.060225
2024-06-03T00:01:07.199068Z,10.0.0.10,10.0.0.54,43090,139,TCP,1,75,0.043525
2024-06-03T00:01:07.230485Z,10.0.0.10,10.0.0.91,9880,16462,TCP,2,176,0.004308
2024-06-03T00:01:08.025178Z,10.0.0.12,10.0.1.33,56693,35776,TCP,1,83,0.002046
2024-06-03T00:01:08.035973Z,10.0.0.12,10.0.0.31,27051,45825,TCP,1,41,0.001061
2024-06-03T00:01:08.095251Z,10.0.0.10,10.0.0.66,21114,11282,TCP,2,144,0.001172
2024-06-03T00:01:08.514817Z,10.0.0.11,10.0.1.27,4012,12828,TCP,2,87,0.002014
2024-06-03T00:01:08.805288Z,10.0.0.12,10.0.0.49,59686,161,TCP,1,72,0.028518
2024-06-03T00:01:08.943293Z,10.0.0.10,10.0.0.15,22788,5432,TCP,2,123,0.048818
2024-06-03T00:01:09.021022Z,10.0.0.12,10.0.1.59,26012,27017,TCP,2,149,0.058501
2024-06-03T00:01:09.391905Z,10.0.0.10,10.0.0.51,22981,135,TCP,1,41,0.005182
2024-06-03T00:01:09.402891Z,10.0.0.10,10.0.1.69,63375,993,TCP,2,138,0.00182
2024-06-03T00:01:09.434528Z,10.0.0.10,10.0.0.55,29370,60335,TCP,1,60,0.02131
2024-06-03T00:01:09.570852Z,10.0.0.12,10.0.0.84,14210,21,UDP,2,154,0.051872
2024-06-03T00:01:09.772676Z,10.0.0.11,10.0.0.46,33670,80,TCP,1,43,0.008761
2024-06-03T00:01:09.783779Z,10.0.0.10,10.0.1.83,60147,995,TCP,1,43,0.004099
2024-06-03T00:01:10.055082Z,10.0.0.12,10.0.0.91,14997,33706,TCP,1,70,0.063026
2024-06-03T00:01:10.213879Z,10.0.0.10,10.0.0.9,61655,14227,TCP,1,60,0.003721
2024-06-03T00:01:10.693772Z,10.0.0.12,10.0.0.42,46815,993,TCP,1,46,0.005237
2024-06-03T00:01:10.912473Z,10.0.0.12,10.0.0.86,59429,443,TCP,2,105,0.002471
2024-06-03T00:01:12.145172Z,10.0.0.12,10.0.1.77,52280,111,TCP,2,88,0.001604
2024-06-03T00:01:12.300324Z,10.0.0.11,10.0.0.23,18996,1521,TCP,2,186,0.002916
2024-06-03T00:01:12.382171Z,10.0.0.11,10.0.0.8,57409,26789,UDP,1,43,0.001885
2024-06-03T00:01:12.856792Z,10.0.0.10,10.0.1.3,18930,61866,TCP,1,66,0.038477
2024-06-03T00:01:13.157615Z,10.0.0.11,10.0.1.29,2879,7169,TCP,2,107,0.064032
2024-06-03T00:01:13.249121Z,10.0.0.11,10.0.1.32,9466,19226,TCP,1,44,0.005383
2024-06-03T00:01:13.483777Z,10.0.0.11,10.0.1.2,1137,53,TCP,1,94,0.085548
2024-06-03T00:01:13.986470Z,10.0.0.11,10.0.1.20,42915,3389,TCP,1,58,0.010665
2024-06-03T00:01:14.155726Z,10.0.0.12,10.0.0.97,29161,1433,TCP,1,92,0.004524
2024-06-03T00:01:14.241539Z,10.0.0.10,10.0.0.12,6243,111,TCP,1,42,0.001989
2024-06-03T00:01:14.637956Z,10.0.0.10,10.0.0.69,43982,1521,TCP,2,174,0.195487
2024-06-03T00:01:15.118742Z,10.0.0.10,10.0.1.8,27294,20014,TCP,2,97,0.106699
2024-06-03T00:01:15.193735Z,10.0.0.11,10.0.0.43,23743,50423,TCP,1,91,0.04542
2024-06-03T00:01:15.622224Z,10.0.0.10,10.0.1.57,19748,3389,TCP,2,156,0.004813
2024-06-03T00:01:15.754207Z,10.0.0.10,10.0.1.41,24889,50710,TCP,1,58,0.001655
2024-06-03T00:01:16.710124Z,10.0.0.12,10.0.0.6,11758,8443,TCP,1,51,0.004934
2024-06-03T00:01:16.752405Z,10.0.0.11,10.0.1.61,53711,62996,UDP,1,54,0.007725
2024-06-03T00:01:17.456768Z,10.0.0.12,10.0.0.74,8997,5432,TCP,2,82,0.182105
2024-06-03T00:01:17.803224Z,10.0.0.12,10.0.0.33,65437,6379,TCP,1,53,0.002328
2024-06-03T00:01:18.154352Z,10.0.0.11,10.0.0.85,48888,5432,UDP,1,81,0.004971
2024-06-03T00:01:18.260215Z,10.0.0.12,10.0.0.96,7093,12982,TCP,2,84,0.091694
2024-06-03T00:01:18.451234Z,10.0.0.10,10.0.1.61,37292,23,TCP,1,96,0.165091
2024-06-03T00:01:18.711413Z,10.0.0.11,10.0.1.58,25606,35610,TCP,1,58,0.02522
2024-06-03T00:01:19.128605Z,10.0.0.11,10.0.0.80,25845,80,TCP,2,139,0.002276
2024-06-03T00:01:19.563975Z,10.0.0.12,10.0.0.6,37121,49803,TCP,1,65,0.165265
2024-06-03T00:01:19.664616Z,10.0.0.10,10.0.0.27,26283,60402,TCP,2,118,0.002473
2024-06-03T00:01:19.773141Z,10.0.0.11,10.0.1.45,30513,29457,TCP,2,85,0.155852
