timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration
2024-06-03T08:22:03.160347Z,10.0.0.109,185.220.101.7,42677,443,TCP,54217,71376225,831.552489
2024-06-03T04:52:32.102179Z,10.0.0.102,45.155.205.244,49566,443,TCP,561749,596810272,926.70336
2024-06-03T10:10:07.489443Z,10.0.0.108,103.86.99.100,58597,22,TCP,193387,251856386,650.124515
2024-06-03T03:43:07.483350Z,10.0.0.104,185.220.101.7,64991,443,TCP,93254,76614174,507.016565
2024-06-03T09:55:39.655562Z,10.0.0.108,45.155.205.244,48880,443,TCP,38083,35702715,1153.003989
2024-06-03T06:43:04.819913Z,10.0.0.103,103.86.99.100,15777,22,TCP,94760,128815551,776.030104
2024-06-03T03:34:29.175772Z,10.0.0.105,185.220.101.7,29888,80,TCP,247313,193267505,1599.880106
2024-06-03T08:12:31.923973Z,10.0.0.109,103.86.99.100,53129,80,TCP,31491,44089501,3086.331004
2024-06-03T05:50:13.719330Z,10.0.0.109,45.155.205.244,49610,443,TCP,274959,273705018,769.474337
2024-06-03T00:32:15.898747Z,10.0.0.101,45.155.205.244,43429,443,TCP,67899,55103490,787.282364
2024-06-03T10:59:49.877947Z,10.0.0.107,103.86.99.100,25410,22,TCP,33116,39878959,1125.430744
2024-06-03T01:03:52.857282Z,10.0.0.105,185.220.101.7,53329,22,TCP,152567,148882430,376.819483
2024-06-03T08:11:06.063094Z,10.0.0.105,185.220.101.7,45640,8080,TCP,148314,210556422,3487.442317
2024-06-03T06:03:42.278793Z,10.0.0.105,103.86.99.100,14445,22,TCP,32845,36682133,1842.972938
2024-06-03T06:12:35.000463Z,10.0.0.106,185.220.101.7,31607,443,TCP,30914,40597563,466.600452
2024-06-03T09:45:02.453924Z,10.0.0.109,91.189.91.12,41766,22,TCP,38451,51335063,1993.934411
2024-06-03T10:22:37.594323Z,10.0.0.104,45.155.205.244,35392,21,TCP,323286,303667739,3249.603471
2024-06-03T10:52:20.079604Z,10.0.0.106,91.189.91.12,64859,21,TCP,162379,191850689,688.629665
2024-06-03T04:04:19.207924Z,10.0.0.101,45.155.205.244,47967,443,TCP,86783,68542059,1177.992567
2024-06-03T09:47:06.841267Z,10.0.0.109,45.155.205.244,7675,21,TCP,70296,59310389,640.143455
2024-06-03T06:32:12.976656Z,10.0.0.108,91.189.91.12,42732,8080,TCP,38111,48671945,1353.201226
2024-06-03T01:52:57.225776Z,10.0.0.101,103.86.99.100,31600,8080,TCP,131152,104810602,1094.131162
2024-06-03T02:53:19.205248Z,10.0.0.103,45.155.205.244,24797,443,TCP,188140,262783221,916.979074
2024-06-03T00:49:54.965248Z,10.0.0.104,185.220.101.7,13202,22,TCP,58697,58353042,773.631645
2024-06-03T04:04:36.471347Z,10.0.0.102,45.155.205.244,44955,443,TCP,78345,101758033,2649.598185
2024-06-03T11:59:11.289777Z,10.0.0.104,91.189.91.12,7013,443,TCP,524010,404666442,954.485024
2024-06-03T02:47:18.124888Z,10.0.0.106,45.155.205.244,31773,80,TCP,279169,270978524,2894.306529
2024-06-03T08:52:02.370990Z,10.0.0.107,185.220.101.7,29570,443,TCP,254189,338194193,3487.171231
2024-06-03T02:05:00.229909Z,10.0.0.103,185.220.101.7,29222,443,TCP,78918,60829511,772.775427
2024-06-03T00:54:34.352531Z,10.0.0.101,103.86.99.100,58471,443,TCP,211236,307834093,2718.230413
2024-06-03T09:21:13.068984Z,10.0.0.110,91.189.91.12,50210,21,TCP,543060,696097557,1878.515746
2024-06-03T06:13:55.585976Z,10.0.0.109,103.86.99.100,1318,21,TCP,340328,270090786,380.943775
2024-06-03T06:00:54.049812Z,10.0.0.109,45.155.205.244,62111,22,TCP,35859,28118715,2460.286208
2024-06-03T05:03:01.631059Z,10.0.0.103,91.189.91.12,21645,22,TCP,301583,211203257,3541.341169
2024-06-03T09:33:47.330668Z,10.0.0.108,91.189.91.12,30823,22,TCP,37238,46538170,424.698492
2024-06-03T10:33:16.738720Z,10.0.0.102,91.189.91.12,20030,443,TCP,244860,319568307,1625.438236
2024-06-03T09:10:32.205790Z,10.0.0.108,103.86.99.100,62019,8080,TCP,103355,114658589,1042.504914
2024-06-03T10:34:13.899954Z,10.0.0.107,45.155.205.244,58836,443,TCP,54660,71526017,1819.310421
2024-06-03T10:08:16.215323Z,10.0.0.110,185.220.101.7,65220,22,TCP,97679,80788459,1428.931628
2024-06-03T09:54:05.791505Z,10.0.0.101,185.220.101.7,17168,21,TCP,479751,491389822,435.585168
2024-06-03T00:19:09.132035Z,10.0.0.106,91.189.91.12,5889,443,TCP,179337,191500490,2465.590889
2024-06-03T09:25:20.520503Z,10.0.0.110,91.189.91.12,23675,21,TCP,276811,220420427,368.761894
2024-06-03T06:19:18.460678Z,10.0.0.105,103.86.99.100,37597,8080,TCP,323419,411923447,441.480841
2024-06-03T02:41:18.889655Z,10.0.0.108,185.220.101.7,29448,8080,TCP,30676,22234211,2280.194267
2024-06-03T00:12:21.456791Z,10.0.0.106,103.86.99.100,47657,21,TCP,106957,133925149,1610.803849
2024-06-03T04:00:40.117046Z,10.0.0.101,103.86.99.100,19301,443,TCP,361539,495816947,430.467339
2024-06-03T03:41:37.898871Z,10.0.0.108,185.220.101.7,19608,22,TCP,45939,48933614,979.184566
2024-06-03T07:12:37.332057Z,10.0.0.103,45.155.205.244,8982,80,TCP,481876,659973176,922.532694
2024-06-03T00:37:01.838050Z,10.0.0.106,91.189.91.12,59228,443,TCP,32958,27042319,1254.933853
2024-06-03T08:44:32.597082Z,10.0.0.105,91.189.91.12,23860,8080,TCP,130723,113663366,2187.586553
2024-06-03T03:18:22.043578Z,10.0.0.106,91.189.91.12,10303,22,TCP,114461,113450369,1048.257953
2024-06-03T08:06:17.494626Z,10.0.0.106,103.86.99.100,22333,443,TCP,203092,164413421,577.926037
2024-06-03T04:04:16.975288Z,10.0.0.104,103.86.99.100,51470,443,TCP,42443,33053343,2596.806577
2024-06-03T07:55:45.055410Z,10.0.0.101,45.155.205.244,59879,8080,TCP,50080,43772794,2586.73181
2024-06-03T01:09:20.879576Z,10.0.0.107,103.86.99.100,40641,22,TCP,55502,73381103,1729.527559
2024-06-03T02:59:07.575204Z,10.0.0.105,185.220.101.7,59223,80,TCP,146900,208487739,804.361314
2024-06-03T06:29:48.848941Z,10.0.0.103,45.155.205.244,44984,22,TCP,86671,83979313,795.282717
2024-06-03T01:08:44.944842Z,10.0.0.105,45.155.205.244,27003,8080,TCP,53134,43724420,1727.576211
2024-06-03T04:02:29.863275Z,10.0.0.105,91.189.91.12,21391,22,TCP,38995,28673368,305.446118
2024-06-03T00:00:11.784829Z,10.0.0.102,103.86.99.100,44937,22,TCP,123957,175621224,2739.910825
2024-06-03T11:12:23.117791Z,10.0.0.106,103.86.99.100,36824,80,TCP,58954,44291320,368.57571
2024-06-03T10:47:28.625475Z,10.0.0.103,103.86.99.100,30869,443,TCP,45880,42458260,426.425913
2024-06-03T02:09:26.113046Z,10.0.0.102,185.220.101.7,22897,22,TCP,316123,268980662,1001.546633
2024-06-03T07:12:44.714573Z,10.0.0.103,45.155.205.244,45376,8080,TCP,35575,45286157,420.102533
2024-06-03T11:23:06.052342Z,10.0.0.105,185.220.101.7,13083,443,TCP,319106,224501253,1146.648087
2024-06-03T11:10:52.181713Z,10.0.0.108,91.189.91.12,10759,22,TCP,148213,176188531,1631.806667
2024-06-03T03:26:57.407186Z,10.0.0.101,103.86.99.100,5008,8080,TCP,47849,52381233,2458.113749
2024-06-03T08:41:31.558159Z,10.0.0.104,45.155.205.244,20883,443,TCP,457549,545480925,754.726522
2024-06-03T08:36:36.839392Z,10.0.0.103,103.86.99.100,3430,443,TCP,46171,63621642,365.981216
2024-06-03T10:03:11.536434Z,10.0.0.101,103.86.99.100,23053,443,TCP,34267,33194650,873.226157
2024-06-03T08:46:52.548637Z,10.0.0.105,91.189.91.12,23838,22,TCP,302987,302373214,364.297189
2024-06-03T07:06:16.731079Z,10.0.0.104,45.155.205.244,42058,443,TCP,43341,34302906,390.786657
2024-06-03T03:47:11.708756Z,10.0.0.101,45.155.205.244,38359,21,TCP,79276,79730989,2282.20079
2024-06-03T09:18:44.283417Z,10.0.0.102,103.86.99.100,29881,80,TCP,388676,324452482,3445.212075
2024-06-03T06:05:49.856187Z,10.0.0.101,103.86.99.100,51489,443,TCP,231723,245767749,1944.645804
2024-06-03T10:05:30.476300Z,10.0.0.106,45.155.205.244,37082,443,TCP,56183,71187076,455.327417
2024-06-03T05:59:42.464521Z,10.0.0.107,185.220.101.7,45816,443,TCP,105088,139583958,469.021432
2024-06-03T06:24:51.684022Z,10.0.0.101,91.189.91.12,26419,21,TCP,295106,239846237,3227.117264
2024-06-03T02:08:47.520072Z,10.0.0.102,91.189.91.12,64011,443,TCP,452814,642342776,382.175981
2024-06-03T04:52:33.032348Z,10.0.0.102,91.189.91.12,11110,443,TCP,45421,34869834,947.787924
2024-06-03T11:03:36.950566Z,10.0.0.103,91.189.91.12,11324,80,TCP,351964,357011664,327.93314
2024-06-03T08:13:05.661982Z,10.0.0.109,45.155.205.244,6504,443,TCP,88511,89462695,2617.644418
2024-06-03T02:00:09.652747Z,10.0.0.105,45.155.205.244,59785,21,TCP,54786,53965408,2552.719465
2024-06-03T09:05:31.591992Z,10.0.0.106,45.155.205.244,55314,80,TCP,119749,105086874,1674.847887
2024-06-03T08:39:45.330190Z,10.0.0.106,103.86.99.100,4202,443,TCP,55218,80268035,1311.482753
2024-06-03T01:16:00.837199Z,10.0.0.103,185.220.101.7,49146,443,TCP,204209,289045641,464.670141
2024-06-03T06:36:16.624030Z,10.0.0.107,185.220.101.7,16423,21,TCP,126186,175570999,576.204441
2024-06-03T07:25:54.902378Z,10.0.0.106,185.220.101.7,26292,8080,TCP,358350,280443847,550.768546
2024-06-03T03:59:26.863984Z,10.0.0.103,45.155.205.244,37800,443,TCP,74614,65663629,3125.789945
2024-06-03T04:55:01.210481Z,10.0.0.107,103.86.99.100,22413,22,TCP,262911,262296089,374.613275
2024-06-03T01:32:03.763759Z,10.0.0.104,103.86.99.100,11527,443,TCP,79239,110422966,769.42715
2024-06-03T07:16:25.059451Z,10.0.0.101,91.189.91.12,17081,80,TCP,386512,548561573,868.923707
2024-06-03T04:35:04.526821Z,10.0.0.104,185.220.101.7,28010,443,TCP,274057,299416654,3180.622101
2024-06-03T00:55:25.703062Z,10.0.0.101,91.189.91.12,53291,8080,TCP,41980,60403753,2397.346782
2024-06-03T08:13:37.101020Z,10.0.0.103,45.155.205.244,32399,80,TCP,33592,27040663,1093.286603
2024-06-03T09:33:21.662616Z,10.0.0.110,103.86.99.100,10100,443,TCP,313437,375871105,1847.935956
2024-06-03T11:30:07.939151Z,10.0.0.109,185.220.101.7,30738,443,TCP,136991,138613856,1689.82668
2024-06-03T09:25:15.305560Z,10.0.0.106,91.189.91.12,60313,80,TCP,127576,142132247,347.122213
2024-06-03T05:50:53.267834Z,10.0.0.107,103.86.99.100,45323,80,TCP,36985,53385940,1704.76818
2024-06-03T04:11:55.758905Z,10.0.0.101,91.189.91.12,51031,443,TCP,233694,167874994,1432.741324
2024-06-03T11:46:54.683585Z,10.0.0.105,185.220.101.7,23578,443,TCP,49955,62573648,314.550271
2024-06-03T04:42:13.760768Z,10.0.0.102,45.155.205.244,5763,80,TCP,597963,697677665,3179.597941
2024-06-03T06:55:08.070278Z,10.0.0.108,103.86.99.100,31324,80,TCP,136901,118217088,631.964475
2024-06-03T05:09:22.261485Z,10.0.0.109,103.86.99.100,24356,8080,TCP,77361,56677687,1034.705222
2024-06-03T09:40:34.375984Z,10.0.0.108,45.155.205.244,26982,8080,TCP,84064,80360747,2337.814741
2024-06-03T11:42:31.264942Z,10.0.0.103,45.155.205.244,24130,443,TCP,38936,35713768,393.076498
2024-06-03T11:28:54.470466Z,10.0.0.104,185.220.101.7,28051,80,TCP,353573,251049735,853.233223
2024-06-03T02:01:25.988887Z,10.0.0.106,103.86.99.100,16787,8080,TCP,62126,59805253,360.115521
2024-06-03T06:27:27.930388Z,10.0.0.108,185.220.101.7,23830,443,TCP,120817,138188750,1221.910756
2024-06-03T02:04:29.011377Z,10.0.0.104,185.220.101.7,55115,80,TCP,34087,26240144,1012.83391
2024-06-03T10:58:21.889248Z,10.0.0.102,45.155.205.244,22692,443,TCP,102772,79626288,876.344145
2024-06-03T08:55:58.535719Z,10.0.0.107,103.86.99.100,29930,443,TCP,36067,37539845,438.328185
2024-06-03T06:52:27.563362Z,10.0.0.107,185.220.101.7,28938,80,TCP,564662,653571601,1632.571407
2024-06-03T11:46:17.643009Z,10.0.0.109,103.86.99.100,59544,80,TCP,115897,153600094,936.509611
2024-06-03T06:50:10.906899Z,10.0.0.104,45.155.205.244,40024,443,TCP,125616,121647596,613.095522
2024-06-03T01:04:44.938975Z,10.0.0.102,91.189.91.12,37148,21,TCP,327870,249978620,407.522492
2024-06-03T02:26:52.358571Z,10.0.0.101,91.189.91.12,4337,443,TCP,100146,117895010,371.761621
2024-06-03T06:25:06.567498Z,10.0.0.101,45.155.205.244,11939,8080,TCP,174649,176451605,3510.780185
2024-06-03T10:57:21.307722Z,10.0.0.108,185.220.101.7,6721,22,TCP,86407,118509811,1774.676701
2024-06-03T06:43:03.712505Z,10.0.0.108,185.220.101.7,31485,8080,TCP,39692,43915611,375.407613
2024-06-03T11:35:46.095468Z,10.0.0.101,185.220.101.7,14362,443,TCP,193035,229544065,676.019902
2024-06-03T02:12:10.273793Z,10.0.0.105,103.86.99.100,49160,443,TCP,50020,41218283,322.173304
2024-06-03T11:20:43.613915Z,10.0.0.107,103.86.99.100,63492,80,TCP,40138,47025400,695.675017
2024-06-03T04:46:34.236974Z,10.0.0.109,45.155.205.244,5887,80,TCP,198036,286089360,1149.865113
2024-06-03T11:47:14.982628Z,10.0.0.109,91.189.91.12,49333,8080,TCP,217189,160663931,1063.949061
2024-06-03T02:51:53.983560Z,10.0.0.110,45.155.205.244,63498,22,TCP,177230,206522925,1211.923471
2024-06-03T07:29:59.100209Z,10.0.0.105,91.189.91.12,44216,8080,TCP,136290,103013236,393.425273
2024-06-03T08:19:23.935781Z,10.0.0.102,45.155.205.244,55301,80,TCP,34375,48620745,511.713014
2024-06-03T06:57:24.751814Z,10.0.0.109,103.86.99.100,23949,22,TCP,84801,64918793,2047.635635
2024-06-03T08:01:55.397867Z,10.0.0.104,103.86.99.100,3178,443,TCP,222842,164038651,788.034452
2024-06-03T02:30:42.189002Z,10.0.0.104,45.155.205.244,56484,80,TCP,136568,189965738,1622.259347
2024-06-03T11:32:04.051610Z,10.0.0.103,103.86.99.100,38533,8080,TCP,119979,129684703,1928.654977
2024-06-03T10:04:29.447276Z,10.0.0.110,45.155.205.244,63099,8080,TCP,49570,35147953,2569.736
2024-06-03T10:28:01.113235Z,10.0.0.109,103.86.99.100,34634,443,TCP,198624,166213679,2962.267811
2024-06-03T10:04:03.764821Z,10.0.0.103,91.189.91.12,1169,443,TCP,214837,201248810,367.134956
2024-06-03T02:05:52.668903Z,10.0.0.102,45.155.205.244,11108,22,TCP,215507,165309709,3205.084921
2024-06-03T07:39:01.680744Z,10.0.0.109,185.220.101.7,29286,8080,TCP,139796,142656390,327.096874
2024-06-03T05:07:09.905373Z,10.0.0.103,185.220.101.7,37428,443,TCP,152983,128046705,379.840393
2024-06-03T01:06:57.322571Z,10.0.0.107,103.86.99.100,14073,443,TCP,35487,50636029,913.34631
2024-06-03T04:33:02.432350Z,10.0.0.105,45.155.205.244,62961,22,TCP,263086,300450767,811.174431
2024-06-03T01:03:52.942663Z,10.0.0.103,91.189.91.12,5381,443,TCP,486366,365981492,1355.704239
2024-06-03T00:26:59.072983Z,10.0.0.104,45.155.205.244,56916,22,TCP,41697,57766902,872.781102
2024-06-03T09:20:29.922566Z,10.0.0.107,91.189.91.12,2806,22,TCP,468696,453393616,1984.52823
2024-06-03T03:46:16.145688Z,10.0.0.103,45.155.205.244,7478,22,TCP,372078,520638621,1023.969037
2024-06-03T02:14:33.144159Z,10.0.0.110,45.155.205.244,27739,443,TCP,158657,166809110,742.314351
2024-06-03T00:40:26.323067Z,10.0.0.102,103.86.99.100,35846,443,TCP,42352,34507556,346.389501
2024-06-03T03:15:58.760452Z,10.0.0.107,103.86.99.100,5335,443,TCP,403690,399028562,710.963771
2024-06-03T04:48:19.339723Z,10.0.0.109,91.189.91.12,43873,443,TCP,80201,94161225,612.623792
2024-06-03T08:24:30.804316Z,10.0.0.102,103.86.99.100,14574,8080,TCP,98377,93004477,2604.237335
2024-06-03T00:57:07.091931Z,10.0.0.106,103.86.99.100,35966,8080,TCP,41713,32731311,873.13515
2024-06-03T00:21:41.462652Z,10.0.0.110,103.86.99.100,14970,22,TCP,494579,626079733,945.988312
2024-06-03T01:52:01.044760Z,10.0.0.102,103.86.99.100,46047,443,TCP,309487,370295887,1554.452849
2024-06-03T02:00:28.127942Z,10.0.0.104,103.86.99.100,33520,21,TCP,399616,479207451,3157.447327
2024-06-03T10:21:44.417201Z,10.0.0.108,103.86.99.100,9436,8080,TCP,551604,433988836,2764.380654
2024-06-03T06:29:13.403141Z,10.0.0.105,91.189.91.12,46796,22,TCP,41326,38397599,1332.730928
2024-06-03T05:44:34.734377Z,10.0.0.107,185.220.101.7,34383,8080,TCP,55583,65578270,578.244043
2024-06-03T04:31:21.591641Z,10.0.0.103,185.220.101.7,30562,443,TCP,71077,67907607,1918.855729
2024-06-03T07:18:17.542060Z,10.0.0.107,103.86.99.100,5390,8080,TCP,46428,44040196,2391.178501
2024-06-03T08:49:04.822752Z,10.0.0.102,91.189.91.12,8227,8080,TCP,63348,44616902,1077.279073
2024-06-03T02:54:29.762306Z,10.0.0.105,91.189.91.12,13724,21,TCP,67840,72774287,751.118531
2024-06-03T04:33:57.572783Z,10.0.0.106,103.86.99.100,2448,443,TCP,95505,136103485,3127.079064
2024-06-03T04:04:42.727628Z,10.0.0.109,185.220.101.7,33340,22,TCP,156700,117548816,326.56009
2024-06-03T03:43:20.308297Z,10.0.0.108,91.189.91.12,34777,80,TCP,54726,63327039,408.828076
2024-06-03T04:27:30.369287Z,10.0.0.103,91.189.91.12,16036,443,TCP,50396,50174373,1123.711488
2024-06-03T06:46:58.743981Z,10.0.0.104,103.86.99.100,24149,22,TCP,215766,263639792,3472.682514
2024-06-03T00:38:18.017621Z,10.0.0.108,91.189.91.12,18356,21,TCP,353114,268175314,1296.370245
2024-06-03T10:51:36.497901Z,10.0.0.105,185.220.101.7,13125,22,TCP,32985,36621924,355.612206
2024-06-03T03:29:06.554776Z,10.0.0.103,103.86.99.100,39856,443,TCP,136211,197621365,2854.70721
2024-06-03T09:49:32.736723Z,10.0.0.107,45.155.205.244,10055,8080,TCP,77127,102479228,3232.292938
2024-06-03T10:46:28.136074Z,10.0.0.104,91.189.91.12,7966,8080,TCP,53293,46020269,425.004663
2024-06-03T07:37:22.303999Z,10.0.0.105,45.155.205.244,33330,8080,TCP,92230,106897347,2213.148583
2024-06-03T01:03:03.765428Z,10.0.0.107,91.189.91.12,26467,443,TCP,291924,352247603,1406.771672
2024-06-03T00:52:10.272001Z,10.0.0.105,103.86.99.100,2586,443,TCP,342026,363239451,2228.496783
2024-06-03T07:43:14.090422Z,10.0.0.110,185.220.101.7,8831,443,TCP,60303,69971580,3026.374605
2024-06-03T10:06:42.674374Z,10.0.0.101,103.86.99.100,4303,443,TCP,57397,68718376,1945.874657
2024-06-03T11:35:16.044396Z,10.0.0.106,185.220.101.7,62596,21,TCP,33057,31994388,1377.762126
2024-06-03T08:33:36.166849Z,10.0.0.105,185.220.101.7,51939,80,TCP,101770,79204882,1664.53225
2024-06-03T07:53:56.514300Z,10.0.0.107,185.220.101.7,9992,80,TCP,411572,525788551,778.042397
2024-06-03T07:21:20.067819Z,10.0.0.108,91.189.91.12,20628,22,TCP,33372,36793566,2635.694753
2024-06-03T08:43:23.814292Z,10.0.0.105,103.86.99.100,26213,8080,TCP,66453,54088598,717.910671
2024-06-03T10:05:39.183901Z,10.0.0.101,103.86.99.100,54456,443,TCP,51079,73072814,1837.573466
2024-06-03T00:43:44.334672Z,10.0.0.102,185.220.101.7,29835,8080,TCP,201714,143675237,1155.248654
2024-06-03T05:43:09.396833Z,10.0.0.107,45.155.205.244,45497,8080,TCP,445239,450210680,804.14155
2024-06-03T08:33:57.814222Z,10.0.0.105,45.155.205.244,5038,443,TCP,38795,51871914,1128.489663
2024-06-03T06:02:12.226953Z,10.0.0.102,45.155.205.244,11443,80,TCP,118212,106241695,318.054805
2024-06-03T04:56:07.491584Z,10.0.0.101,45.155.205.244,60880,443,TCP,99419,91430716,1714.218567
2024-06-03T08:21:32.163420Z,10.0.0.102,91.189.91.12,25695,8080,TCP,350644,326399580,634.580985
2024-06-03T03:28:58.987020Z,10.0.0.108,185.220.101.7,50617,8080,TCP,474538,657383085,3570.435194
